기업명,날짜,뉴스제목,URL
STX엔진,2024.01.12,태광 주가 고개... 사우디 자푸라 프로젝트 등 대규모 프로젝트 주목,https://www.pinpointnews.co.kr/news/articleView.html?idxno=238148
STX엔진,2024.01.14,"특색 있는 학과 '뜬다'… ""희소성·전문성이 경쟁력""",http://www.metroseoul.co.kr/article/20240114500135
STX엔진,2024.01.14,"희소성·전문성이 경쟁력, 특색 있는 학과 ‘뜬다’",http://news.heraldcorp.com/view.php?ud=20240114000176
STX엔진,2024.01.14,한일단조 주가 다시 꿈틀... 외국인은 5거래일 왕성한 매수,https://www.pinpointnews.co.kr/news/articleView.html?idxno=238420
STX엔진,2024.01.14,항공 엔지니어 변신한 문화재 발굴 연구원,https://www.hankyung.com/article/2024011430931
STX엔진,2024.01.14,폴리텍대 신입생 모집,http://www.labortoday.co.kr/news/articleView.html?idxno=219281
STX엔진,2024.01.14,"'항공정비·나노측정' 특색 있는 학과 뜬다…""희소성이 경쟁력""",https://www.ajunews.com/view/20240114162002203
STX엔진,2024.01.15,HD한국조선해양 주가 신바람...외국인은 대량매수 '군불 때기',https://www.pinpointnews.co.kr/news/articleView.html?idxno=238636
STX엔진,2024.01.15,문화재 발굴하다 항공기 정비사로...터닝포인트 된 '이 선택',http://www.jibs.co.kr/news/articles/articlesDetail/36544?feed=na
STX엔진,2024.01.16,"빅텍 주가 기세등등... 北 ""대한민국 더이상 통일 상대로 여기는 것은 시...",https://www.pinpointnews.co.kr/news/articleView.html?idxno=238846
STX엔진,2024.01.17,"방위산업·전쟁·테러 관련주, '맑고화창' 에이스테크·빅텍·스페코·한...",https://www.thekpm.com/news/articleView.html?idxno=187727
STX엔진,2024.01.17,퍼스텍 주가 방긋...남북간 긴장 고조에 매수 몰려,https://www.pinpointnews.co.kr/news/articleView.html?idxno=239076
STX엔진,2024.01.17,"1위 삼성중공업 주가, 2위 한화오션 주가, 3위 현대미포조선 주가... 1월...",https://www.cwn.kr/news/articleView.html?idxno=23312
STX엔진,2024.01.18,"경남도, 창원국가산단 미래50년 준비를 위한 기업간담회 개최",https://www.viva100.com/main/view.php?key=20240118010006065
STX엔진,2024.01.18,"경남도, 창원국가산단 미래 50년 준비 위한 기업간담회 개최",http://www.enewstoday.co.kr/news/articleView.html?idxno=2080756
STX엔진,2024.01.18,"경남도, 창원국가산단 미래50년 준비 위한 기업간담회 개최",http://www.gndomin.com/news/articleView.html?idxno=379956
STX엔진,2024.01.19,1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가 1월 3...,http://www.stardailynews.co.kr/news/articleView.html?idxno=432926
STX엔진,2024.01.19,남해안 관광개발 핵심 프로젝트 발굴 용역 착수보고회 등,https://www.asiatime.co.kr/article/20240119500156
STX엔진,2024.01.20,에이스테크 주가 초강세...새해 들어 남북간 긴장 고조,https://www.pinpointnews.co.kr/news/articleView.html?idxno=239826
