기업명,날짜,뉴스제목,URL
한국카본,2024.02.28,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 2월 ...",https://www.cwn.kr/news/articleView.html?idxno=28171
한국카본,2024.02.29,"1위 삼성중공업·2위 한화오션·3위 현대미포조선, 2월 4주차 업종별 주...",https://www.raonnews.com/news/article.html?no=35393
한국카본,2024.02.29,2월 28일 주식시장 주요공시,https://www.nbnews.kr/news/articleView.html?idxno=88289
한국카본,2024.02.29,오리엔탈정공 주가 룰루랄라~...커지는 조선기자재 시장 부각,https://www.pinpointnews.co.kr/news/articleView.html?idxno=249003
한국카본,2024.03.01,"1위 삼성중공업 주가·2위 한화오션 주가·3위 현대미포조선 주가, 2월 ...",https://www.stardailynews.co.kr/news/articleView.html?idxno=438046
한국카본,2024.03.01,케이프 주가 힘찬 괴성... 조선 업황 본격 회복 '솔솔',https://www.pinpointnews.co.kr/news/articleView.html?idxno=249121
한국카본,2024.03.02,지역난방공사 주가 초강세... 코리아 디스카운트 해소 수혜,https://www.pinpointnews.co.kr/news/articleView.html?idxno=249299
한국카본,2024.03.03,한국가스공사 주가 기지개...코리아 디스카운트 해소 프로그램 주목,https://www.pinpointnews.co.kr/news/articleView.html?idxno=249449
한국카본,2024.03.04,4Q 비용급증발 이익쇼크에도 성장성은 확실 -신한,http://www.edaily.co.kr/news/newspath.asp?newsid=01305446638820040
한국카본,2024.03.04,2027년까지 외형성장 지속…이익 회복이 관건-신한,http://news.mt.co.kr/mtview.php?no=2024030407472125067
한국카본,2024.03.04,"“, 4Q 이익 쇼크에도 성장 방향성 분명”-신한",https://www.itooza.com/common/iview.php?no=2024030408103819798
한국카본,2024.03.04,""", 2027년까지 담보된 성장…핵심은 이익 회복 속도""",http://www.insightkorea.co.kr/news/articleView.html?idxno=130298
한국카본,2024.03.04,""", 복합소재산업에서 무한한 확장성 보유""",https://www.asiatoday.co.kr/view.php?key=20240304010000760
한국카본,2024.03.04,매출 성장에도 아쉬운 이익…회복 속도가 관건-신한,http://www.edaily.co.kr/news/newspath.asp?newsid=01259526638820040
한국카본,2024.03.04,""", 매출 성장에도 이익 회복 아쉬워""",https://view.asiae.co.kr/article/2024030407575544529
한국카본,2024.03.04,신규 인력 안정화로 2H 외형 성장 기대-신한,https://www.inthenews.co.kr/news/article.html?no=60619
한국카본,2024.03.04,"김승남 ""힘 있는 3선 의원 필요""",https://ysmbc.co.kr/article/Zgs3ccS-2RI6eiRI
한국카본,2024.03.04,"CJ, 지주회사 중 유일한 배당 서프라이즈…우선주...",https://www.etoday.co.kr/news/view/2336388
한국카본,2024.03.05,외형성장 지속되지만 이익 회복 속도가 관건,https://www.cwn.kr/news/articleView.html?idxno=28954
